"TERM : 1074","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2006-2007","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","920
002
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
008
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","Course Total
2","***","","","","","","","","","","","","","",""
"RHAB MED
840","2
Dept. Total","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"February 17, 2011","","","","","","","","","","","","","","","","Page 374 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
