"SpecAdultPsychClerk-Mendota","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Child Psych Clerk-Mendota","924
001","","2","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Community Psy Clerk-CSC/MHC","925
001","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Geriatric Psychiat Clrk-VAH","930
001","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"PSYCHIAT
814","Dept. Total","","79","3.760","63.3","27.8","7.6","1.3","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","",""
"814
PSYCHIAT","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","","1","4.000","100.0",".",".",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","","1","4.000","100.0",".",".",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","","1","4.000","100.0",".",".",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","","72","3.773","62.5","30.6","5.6","1.4","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 4","","","5","3.500","60.0",".","40.0",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","","77","3.758","62.3","28.6","7.8","1.3","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","","79","3.760","63.3","27.8","7.6","1.3","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
