"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Clinical Med-Phy Asst II","401
001","33","3.636","57.6","21.2","15.2","3.0","3.0",".",".",".",".",".",".",".",".",".",".","."
"Pediatrics for Phy Asst II","403
001","30","3.317","16.7","46.7","26.7","3.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"Iss Pro Pract for Phy Assts","416
001","30","3.700","46.7","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lab Medicine for Phy Asst","440
001","30","3.533","36.7","40.0","16.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Team Appr-Emergncy Care","448
001","30","3.450","16.7","56.7","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemp Pro Iss-Phy Assts","516
001","26","3.423","23.1","38.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Surgery Preceptor","629
001","15","3.600","33.3","53.3","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","639
001","19","3.447","31.6","36.8","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","639
002","8","3.375","25.0","37.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Primry Care Precpt","Course Total","27","3.426","29.6","37.0","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Internl Med Precpt","649
001","16","3.469","25.0","50.0","18.8","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"PHY ASST
750","Dept. Total","237","3.510","32.5","42.2","20.7","3.4","1.3",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","3","3.167","33.3",".","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","20","3.500","30.0","40.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","214","3.517","32.7","43.0","19.6","3.3","1.4",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","237","3.510","32.5","42.2","20.7","3.4","1.3",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","237","3.510","32.5","42.2","20.7","3.4","1.3",".",".",".",".",".",".",".",".",".",".","."
