"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"MEDIEVAL STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"633
MEDIEVAL","","","","","","","","","","","","","","","","","","","",""
"Medvl Crusade: Fact&Fantasy","309
001","","20","2.270",".","5.0","20.0","10.0","55.0","5.0",".","5.0",".",".",".",".",".",".",".","."
"Social&Intel Hist 1200-1450","318
001","","12","3.000","50.0",".","8.3","33.3",".",".","8.3",".",".",".",".",".",".",".",".","."
"Ancient & Medieval Science","322
001","","8","3.125","12.5","25.0","37.5","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"Byzantine Med & Pharmacy","562
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Dante's Divina Commedia","660
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Medieval Literature","753
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"MEDIEVAL
633","Dept. Total","","47","2.774","23.4","6.4","19.1","17.0","25.5","2.1","2.1","4.3",".",".",".",".",".",".",".","."
