"TERM : 0974","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 1996-97","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","",""
"","812
003
34","3.853","70.6","29.4",".",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"","812
004
37","3.878","78.4","18.9","2.7",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"Third Year Anesthesia","Course Total
71","3.866","74.6","23.9","1.4",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Lab Rsch-Anesthesiology-CSC","910
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Clin Anesthes Clerkship-CSC","920
001
6","3.700","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"ANESTHES
148","78
Dept. Total","3.854","71.8","26.9","1.3",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","",""
"Prof Yr 3","71","3.866","74.6","23.9","1.4",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Prof Yr 4","7","3.763","42.9","57.1",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","78","3.854","71.8","26.9","1.3",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
78","3.854","71.8","26.9","1.3",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"March 29, 2013","","","","","","","","","","","","","","","","Page 321 of 375"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
