"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","",""
"Independent Study","699","089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","812","004","19","3.574","42.1","26.3","21.1",".","5.3",".",".",".",".",".",".",".",".",".","5.3","."
"","812","005","22","3.545","45.5","36.4","9.1",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","812","006","16","3.570","37.5","31.3","31.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Surgery","","Course Total","57","3.561","42.1","31.6","19.3",".","5.3",".",".",".",".",".",".",".",".",".","1.8","."
"Cardiothoracic Surg Selectv","821","001","12","3.545","33.3","33.3","25.0",".",".",".",".",".",".",".",".",".",".","8.3",".","."
"Periph Vasculr Surg Selectv","822","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery Selective","823","001","24","3.680","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Neurosurgery Selective","824","001","11","3.500","18.2","63.6","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Otolaryngology Selective","825","001","12","3.318","8.3","41.7","41.7",".",".",".",".",".",".",".",".",".",".",".",".","8.3"
"Urology Selective","826","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","919","001","10","3.792","40.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","10.0","."
"Gen Surgery Clerkship-CSC","920","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clrk/Orange-Meritr","921","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clrk/Green-Meriter","922","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clrkshp-St Mary's","923","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-LaCrosse","924","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","939","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","940","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","941","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Childrens Orth Clerk-CSC","942","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Sports Med Clerk-CSC","945","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","948","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","949","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","956","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","957","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","960","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","961","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","962","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","963","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","967","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
