"Inpt-Outpt Clerk-Marshfield","922
001","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Perinatal Clerkship-Milw","923
001","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"ObGyn Outptnt Clrk-LaCrosse","928
001","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Research","990
031","","1","***","","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"OBS&GYN
436","Dept. Total","","77","3.651","36.4","57.1","6.5",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","",""
"436
OBS&GYN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Special","","","1","3.000",".",".","100.0",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","","1","4.000","100.0",".",".",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","","70","3.671","37.1","60.0","2.9",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 4","","","5","3.348","20.0","40.0","40.0",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","","75","3.655","36.0","58.7","5.3",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","","77","3.651","36.4","57.1","6.5",".","",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
