"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"","812","004","19","3.526","10.5","84.2","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812","005","16","3.625","31.3","62.5","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812","006","23","3.818","60.9","34.8",".",".",".",".",".",".",".",".",".",".",".",".",".","4.3"
"3rd Yr Primary Care Clrkshp","","Course Total","58","3.667","36.2","58.6","3.4",".",".",".",".",".",".",".",".",".",".",".",".","1.7"
"Preceptorship-Appleton","851","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","852","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","853","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","854","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","855","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","856","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","858","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","859","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","860","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Madison","861","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Marshfield","862","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","863","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","864","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","865","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","866","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","867","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","868","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Stoughton","869","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","870","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","871","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Woodruff","872","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","873","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Verona","876","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Dodgeville","877","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Basic Sci","911","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extr Elect-Hist Med/Ethics","912","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Preventive Med","913","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Anesthesiology","921","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","922","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","924","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Ophthalmolgy","927","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Pediatrics","929","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Psychiatry","931","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Radiology","932","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","934","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elec-Primry Care","935","001","11","3.750","54.5","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
