"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","",""
"","812","003","39","3.667","38.5","56.4","5.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812","004","35","3.586","28.6","60.0","11.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Year Pediatrics","","Course Total","74","3.628","33.8","58.1","8.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","919","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Pediat Clerk-Green Bay","923","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Subintrn Newborn Med-Meritr","928","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","940","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediat Cardiol Clerk-CSC","943","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Child Psych Clerk-CSC","946","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Ped Endocr/DiabetesClrk-CSC","950","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","953","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Neurol Clerk-CSC","965","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","966","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PEDIAT
708","","Dept. Total","95","3.635","36.8","52.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
