"TERM : 1172","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2016-2017","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","",""
"THERAPEUTIC SCI (DEPT-KINES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"939
THER SCI","","","","","","","","","","","","","","","","",""
"Health Care: Intrdis Appr","105
001
6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".   
."
"THER SCI
939","6
Dept. Total","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"939
THER SCI","","","","","","","","","","","","","","","","",""
"Junior","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Senior","5","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"February 06, 2017","","","","","","","","","","","","","","","","","Page 104 of 423"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
