"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","",""
"935","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"St Mary's Fam Med Sub-Intrnshp","Course Total","6","3.750","66.7","16.7","16.7",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"937","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Fam Medicine UW Hospital Sub-I","Course Total","6","3.667","66.7",".","33.3",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"938
Hospice & Palliative Care","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Community Care of the Elderly","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"941
Integrative Medicine","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"FAM MED
370","Dept. Total","103","3.815","51.5","9.7","6.8","1.0","",".","",".","",".","30.1","",".","1.0",".",".",".",".",".","."
