"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","",""
"938","044","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"938","045","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"938","046","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Acting Inpt Internship-Peds","Course Total","22","3.905","81.8","9.1","4.5",".","",".","",".","",".","",".","",".",".",".",".",".",".","4.5","."
"940","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"943","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediat Cardiol Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"950","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ped Endocr/DiabetesClrk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"953
Clin Genetics Clerk-CSC","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956
Hematol-Oncology Clerk-CSC","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"970
Pediatric Rheumatology","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","203","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","206","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","208","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","209","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","7","4.000","100.0",".",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
