"MEDICINE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","",""
"988","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","","4","***","","","","","","","","","","","","","","","",""
"990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","097","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","167","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","169","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","170","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","180","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","230","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","280","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","285","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","289","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","294","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","297","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","298","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","","20","",".",".",".",".",".",".",".","65.0",".",".",".","25.0",".",".","10.0","."
