"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"EMERGENCY MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"330
EMER MED","","","","","","","","","","","","","","","","","","",""
"699","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"911","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"911","007","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Prehospital Selective","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Wilderness Medicine
914","007","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"959","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"959","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Regional","Course Total","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"960","007","5","***","","","","","","","","","",".",".",".",".",".",".","."
"960","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"960","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"960","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"960","012","4","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Basic","Course Total","17","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"961","041","4","***","","","","","","","","","",".",".",".",".",".",".","."
"961","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Advanced","Course Total","5","***","","","","","","","","","","","","","","","",""
"Independent Study
998","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
