"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","","",""
"990","191","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","236","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","237","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","238","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","280","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","294","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","297","5","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","298","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","48","","",".","",".","",".",".","",".","",".","",".","89.6","",".",".",".","8.3",".",".","2.1","."
