"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Inpt Acting Internship-Peds","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"940","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","046","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"941","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Peds Allergy Immunology","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"942","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Peds Complex Care","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"Pediatric Cardiology Elective
943","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Endocrine/Diabetes","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"956","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Hematology-Oncology","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"Peds Nephrology
963","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","021","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Primary Care Sports Medicine","Course Total","7","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"Pediatric Rheumatology
970","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Infectious Diseases
971","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Developmental Pediatrics","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"990","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"February 07, 2025","","","","","","","","","","","","","","","","","","","","","","","","","Page 431 of 478",""
