"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Directed Study
699","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"790","009","5","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"790","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"WARM Public Health Projects","Course Total","6","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"910","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","045","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","046","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","7","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"919","004","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","005","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","007","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","008","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","010","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","042","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","046","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","047","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","21","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Elective Family Med","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"924","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"926","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"927","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
