"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PUBLIC HEALTH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
"Intro to Global Health","710
001","11","3.909","90.9",".","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthSystemsGovernance","711
001","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthInfectDis","712
001","19","",".",".",".",".",".",".",".","94.7","5.3",".",".",".",".",".",".","."
"GlobalHealthNonCommDiseases","713
001","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"GlobalHlthFieldWorkFundamentls","714
001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evidence-Based Decision-Making","780
001","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"SDoH & Hlth Equity","782
002","44","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Quantitative Approaches to PH","783
001","41","3.598","58.5","24.4","7.3","7.3",".",".","2.4",".",".",".",".",".",".",".",".","."
"MPH Applied Practice Exp Semin","787
002","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Applied Practice Experience","788
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"PH Social Justice:Tools/Models","790
001","22","3.977","95.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Health Communication","791
001","43","3.884","83.7","14.0",".",".","2.3",".",".",".",".",".",".",".",".",".",".","."
"Politics of Health Policy","792
001","40","3.838","67.5","32.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"828
PUBLHLTH","Dept. Total","306","3.865","75.8","10.8","1.6","1.0","0.3",".","0.3","9.5","0.7",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
