"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"927","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"931","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"935","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","9","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"941","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","6","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
