"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PUBLIC HEALTH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
"Intro to Global Health","710
001","19","3.947","94.7",".","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthSystemsGovernance","711
001","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthInfectDis","712
001","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"GlobalHealthNonCommDiseases","713
001","21","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"GlobalHlthFieldWorkFundamentls","714
001","21","3.905","81.0","19.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Med & Public Health","777
001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Quant Approaches to PublicHlth","784
001","58","3.612","63.8","10.3","15.5","5.2","5.2",".",".",".",".",".",".",".",".",".",".","."
"PH and HC Systems","785
001","59","3.856","78.0","18.6","1.7",".","1.7",".",".",".",".",".",".",".",".",".",".","."
"Plnng & Mngmt to Promote Hlth","786
001","56","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MPH Applied Practice Exp Semin","787
001","52","4.000","94.2",".",".",".",".",".",".",".",".",".",".",".","5.8",".",".","."
"Applied Practice Experience","788
001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"PH Social Justice:Tools/Models","790
001","31","3.887","80.6","16.1","3.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Health Leadership","793
001","39","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"828
PUBLHLTH","Dept. Total","422","3.869","72.5","6.9","2.8","0.7","0.9",".",".","15.4",".",".",".",".","0.7",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
