"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","","","",""
"966","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Primary Care Sports Medicine","Course Total","9","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"967","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Pulmonology Elective","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"970","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Rheumatology","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"971","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Infectious Diseases","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"973","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Gastroenterology","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"975","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Developmental Pediatrics","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
"990","007","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","203","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
