"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","","",""
"PHARMACY PRACTICE","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"728
PHM PRAC","","","","","","","","","","","","","","","","","","","",""
"Pharm Practice Experience I","426","001","99","3.939","90.9","8.1",".",".","1.0",".",".",".",".",".",".",".",".",".",".","."
"Prof Develop & Engagement I","462","001","98","3.929","96.9",".","1.0",".","1.0",".","1.0",".",".",".",".",".",".",".",".","."
"Prof Develop & Engagement III","464","001","121","3.971","96.7","2.5",".",".","0.8",".",".",".",".",".",".",".",".",".",".","."
"Prof Develop & Engagement IV","465","001","97","3.954","94.8","2.1","2.1","1.0",".",".",".",".",".",".",".",".",".",".",".","."
"Interprof Collab Pract in HIV","467","001","19","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Intro to Pharmacy Informatics","468","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Equity in Healthcare","469","001","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Expl Pharm Peer Mentor Seminar","471","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Select Topics-Pharmacy Prac","490","002","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phm Prac Experiences II","526","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Pharmacokinetics","551","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Pharmacotherapy Skills II","554","001","121","3.897","79.3","20.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy II","556","001","121","3.281","25.6","26.4","29.8","14.9","3.3",".",".",".",".",".",".",".",".",".",".","."
"Drug Literature Evaluation","570","001","122","3.254","18.0","36.1","27.0","16.4","2.5",".",".",".",".",".",".",".",".",".",".","."
"Phrmcotherpeut-Adv Prac Nurses","605","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Radiopharmaceuticals","612","001","17","3.912","82.4","17.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hlth Sys Pharm Analysis & Inf","617","001","14","3.679","57.1","28.6","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Phm Prac Experience IV","626","056","98","3.918","84.7","14.3","1.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Practice Innovation II","629","001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy Skills IV","654","001","97","3.954","90.7","9.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy IV","656","001","97","3.021","13.4","26.8","26.8","20.6","11.3",".","1.0",".",".",".",".",".",".",".",".","."
"Infect Dis Pharm Acute Care","659","001","18","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminars in Critical Care","668","001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Veterinary Therapeutics","670","001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar:Global Health Pharmacy","673","001","13","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Seminars in Mental Health Care","674","001","17","3.882","82.4","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminars in Oncology","678","001","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Diabetes Management","679","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","018","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","022","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","025","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","057","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","067","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","085","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","087","3","***","","","","","","","","","",".",".",".",".",".",".","."
"July 21, 2023","","","","","","","","","","","","","","","","","","","Page 461 of 476",""
