"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","040","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"919","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"920","001","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","045","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Med Clinical Elective","Course Total","18","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"Physical Med&Rehab-Marshfld
923","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"840
RHAB MED","Dept. Total","23","4.000","","8.7","",".","",".",".","",".","",".","",".","91.3","",".",".",".",".",".",".",".","."
