"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","",""
"Pediatric Audiology
832","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pediat Habilitatn/Rehabilitatn
836","001","11","3.909","90.9",".","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Geriatric Audiol: Diag & Rehab
849","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Amplification Systems I
856","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lab in Amplification Systems I
857","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Physiolog Assess Audiology I
858","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lab-Physiol Assess Aud Sys I
859","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Auditory & Vestibular Path II
862","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Practice Management
865","001","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Amplification Systems II
866","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"School Mthds for Audiologists
867","001","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"891","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"891","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"891","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"891","085","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Clerkship in Audiology I","Course Total","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"892","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"892","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"892","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"892","085","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Clerkship in Audiology II","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clerkship in Audiology III
893","001","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Externship in Audiology
894","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"899","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","013","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Capstone Study in Audiology","Course Total","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"900","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"900","002","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Speech Science","Course Total","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Prob in Audiology
921","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 21, 2023","","","","","","","","","","","","","","","","","","Page 217 of 476",""
