"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","","",""
"940","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Allergy & Clinical Immunology","Course Total","16","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"942","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Electrophysiology","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"943","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiology Consultation Serv","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"945","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Inpatient Cardiology","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"949","004","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult In/Out Cardio Disease","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"951","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
