"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSYCHIATRY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"814
PSYCHIAT","","","","","","","","","","","","","","","","","","","","","","","","","",""
"930","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psychiatry Geriatric Elective","Course Total","6","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"932","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psych Addic","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"934","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psych Inpatient Clinical Elect","Course Total","6","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"946","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Child and Adol Psych Elective","Course Total","7","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"947","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"947","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"947","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"947","045","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psych Forensic Hosp Setting","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","","",""
