"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","040","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","104","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","8","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"910","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"IRR Anesthesiology","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"919
Individualized Anesth Clin Ele","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Anesthes Elective","Course Total","17","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"922","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"CTICU Anesthes Elective","Course Total","11","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Integrated Elec in Pain Mgmt","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
