"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PHYSICAL THERAPY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","",""
"Functional Neuroanatomy for PT","500
001","40","3.676","52.5","20.0","20.0",".",".",".",".",".",".",".",".",".","7.5",".",".","."
"Cardiovasc&Pulmonry Treatmt","523
001","40","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"FFdations of PT: Exam and Eval","527
001","40","3.792","52.5","37.5",".",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"PT Educ&Lifespan Learning Iss","539
001","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture&Diversity in Hlth Care","541
001","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin: Tissue Mech & Adaptatns","627
001","40","3.463","30.0","37.5","30.0",".","2.5",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction I","635
001","40","3.688","47.5","42.5","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues-Rehabilitatn","641
001","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Research Practicum","642
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Medicine I","664
001","40","3.650","37.5","55.0","7.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction I","676
001","40","3.563","30.0","52.5","17.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Internship IV","703
001","38","",".",".",".",".",".",".",".",".",".","94.7",".",".",".",".",".","."
"Clinical Internship V","704
001","38","",".",".",".",".",".",".",".",".",".","97.4",".",".",".",".",".","."
"","799
032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
033","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
034","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
037","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
040","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","35","3.949","88.6","11.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PHY THER
745","Dept. Total","512","3.700","47.7","21.5","6.6",".","0.2",".",".",".",".","22.1",".",".","1.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","",""
