"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DERMATOLOGY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"229
DERM","","","","","","","","","","","","","","","","","","","","","","","","","",""
"919","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Clinical Derm Elective","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"953","002","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Elective","Course Total","19","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
