"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"790","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"790","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"WARM Public Health Projects","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"910","002","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","083","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"919","006","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","007","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","008","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","041","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","047","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","048","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","17","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Elective Family Med","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"927","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"930","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elecive","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"931","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"935","001","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","002","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
