"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"935","004","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","11","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"937","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"937","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Fam Medicine UW Hospital Sub-I","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"941","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
