"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"NEUROLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","","","","",""
"699","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems-Neurology","Course Total","4","***","","","","","","","","","","","","","","","",""
"910
Indep Rdg & Rsch-4th Yr Med","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Neuromusc Disease Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
