"ANESTHESIOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","",""
"","812
001","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","812
003","","9","3.778","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
004","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
005","","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
006","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
007","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
008","","9","3.556","22.2","66.7","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
009","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","812
010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","812
013","","8","3.625","25.0","75.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Anesthesia","Course Total","","72","3.722","50.0","44.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","919
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","919
015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","919
016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","919
043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","","4","***","","","","","","","","","","","","","","","",""
"","920
007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Anesthes Clerkship-CSC","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Clin Anesth Clerk-LaCrosse","921
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","930
014","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","930
015","","11","3.909","81.8","18.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","930
016","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","930
017","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","930
018","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Cardiac Life Supprt (ACLS)","Course Total","","40","3.975","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"ANESTHES
148","Dept. Total","","119","3.795","68.1","28.6","3.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","",""
"Prof Yr 3","","","38","3.731","55.3","34.2","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","","81","3.836","74.1","25.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","","119","3.795","68.1","28.6","3.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","119","3.795","68.1","28.6","3.4",".",".",".",".",".",".",".",".",".",".",".",".","."
