"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"812","081","","21","3.452","23.8","42.9","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","082","","26","3.462","15.4","61.5","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","083","","25","3.560","40.0","32.0","28.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Yr Primary Care Clrkshp","Course Total","","72","3.493","26.4","45.8","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"813","061","","23","3.283","17.4","30.4","43.5","8.7",".",".",".",".",".",".",".",".",".",".",".","."
"813","062","","22","3.364","18.2","36.4","45.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"813","063","","17","3.382","29.4","35.3","23.5","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"813","064","","12","3.417","33.3","16.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Integrated Cl Neurosci Clrkshp","Course Total","","74","3.351","23.0","31.1","40.5","4.1","1.4",".",".",".",".",".",".",".",".",".",".","."
"840","061","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","062","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","063","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec 4th Yr Precept/Clrkshp","Course Total","","23","3.913","82.6","17.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"851","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"851","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"851","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Appleton","Course Total","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"852","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"852","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","Course Total","","2","***","","","","","","","","","","","","","","","",""
"853","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","Course Total","","3","***","","","","","","","","","","","","","","","",""
"854","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","Course Total","","3","***","","","","","","","","","","","","","","","",""
"855","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","Course Total","","3","***","","","","","","","","","","","","","","","",""
"856","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"856","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"856","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","Course Total","","6","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"858","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","Course Total","","3","***","","","","","","","","","","","","","","","",""
"859","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"859","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"859","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","Course Total","","3","***","","","","","","","","","","","","","","","",""
