"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","","","","","","","","","",""
"910
Indep Rdg & Rsch-4th Yr Med","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","035","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rehabilitatn Med Clerk-CSC","Course Total","11","3.788","54.5","36.4","9.1",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
