"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"953","007","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","21","3.674","47.6","33.3","19.0",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"954
Dermatology Clerk-Marshfld","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"957","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"960","041","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","8","3.875","75.0","25.0",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"962","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"965","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"969","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transfusion Med Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"971","035","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","6","3.900","66.7","16.7",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","16.7"
"973
Infectious Disease-Marshfld","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981
Pulmonary Disease Clerk-CSC","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","046","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","6","3.667","33.3","66.7",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
