"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PATHOLOGY AND LABORATOR","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"704
PATH","","","","","","","","","","","","","","","","","","","","","","","","","",""
"990","060","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","062","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","063","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","064","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","072","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","49","","",".","",".","",".",".","",".","",".","",".","95.9","",".",".",".","4.1",".",".",".","."
