"MED","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","",""
"923","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clrkshp-St Mary's","Course Total","","11","3.825","63.6","36.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"926","044","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"926","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"926","046","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Surgery for the Non-Surgeon","Course Total","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"929","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","","4","***","","","","","","","","","","","","","","","",""
"935","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Neurosurgery Clerkship-CSC","Course Total","","2","***","","","","","","","","","","","","","","","",""
"939","041","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"939","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","Course Total","","5","***","","","","","","","","","","","","","","","",""
"940","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","011","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"941","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","","7","3.938","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"948","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","041","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"948","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","","8","3.792","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"949","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"949","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"949","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","","3","***","","","","","","","","","","","","","","","",""
"954","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"February 17, 2011","","","","","","","","","","","","","","","","","","","Page 376 of 399",""
