"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","","N","NR","Other"
"936
SURGERY","","Grades","","GPA","","","","","","","","","","","","","","","","","","","",""
"","961
010","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","961
011","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","","4","3.750","75.0",".","25.0",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","962
001","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","962
002","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","962
003","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","962
005","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","962
006","","1","",".",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","100.0"
"","962
011","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","962
043","","1","",".",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","100.0"
"","962
045","","1","",".",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","100.0"
"Critical Care Surgery-CSC","Course Total","","8","4.000","62.5",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","37.5"
"Cardiac Surg Clerkship-CSC","963
041","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","964
007","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","964
012","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","","2","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","967
001","","1","",".",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","100.0"
"","967
001","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","Section Total","","2","4.000","50.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","50.0"
"","967
002","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","967
007","","1","3.500",".","100.0",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","967
009","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","967
010","","1","3.000",".",".","100.0",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"","967
043","","2","4.000","50.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","50.0"
"","967
044","","2","4.000","50.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","50.0"
"Urology Clerkship-CSC","Course Total","","10","3.864","50.0","10.0","10.0",".","",".","",".","",".",".",".",".",".",".","",".",".",".","30.0"
"936
SURGERY","Dept. Total","","175","3.451","36.6","23.4","18.9","2.3","",".","",".","",".","1.7","0.6",".",".",".","",".",".","0.6","16.0"
"Summary by Level","","#","","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","","1","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"Senior","","","2","4.000","50.0",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".","50.0","."
"Undergraduates","","","3","4.000","66.7",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".","33.3","."
"Special","","","26","",".",".",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","100.0"
"Prof Yr 1","","","1","3.000",".",".","100.0",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"Prof Yr 2","","","2","3.667","50.0","50.0",".",".","",".","",".","",".",".",".",".",".",".","",".",".",".","."
"Prof Yr 3","","","56","3.215","17.9","23.2","48.2","7.1","",".","",".","",".",".","1.8",".",".",".","",".",".",".","1.8"
"Prof Yr 4","","","87","3.781","58.6","31.0","5.7",".","",".","",".","",".","3.4",".",".",".",".","",".",".",".","1.1"
"Professionals","","","146","3.447","42.5","28.1","22.6","2.7","",".","",".","",".","2.1","0.7",".",".",".","",".",".",".","1.4"
"","Dept. Total","","175","3.451","36.6","23.4","18.9","2.3","",".","",".","",".","1.7","0.6",".",".",".","",".",".","0.6","16.0"
