"MED","","","","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGRA Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Thry & Prac-Emergency Care","348
001","34","3.529","41.2","35.3","14.7","5.9","2.9",".",".",".",".",".",".",".",".",".",".","."
"Clinical Med-Phy Asst I","400
001","40","3.475","32.5","37.5","22.5","7.5",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Patnt Eval/Prim Care I","420
001","40","3.363","25.0","30.0","37.5","7.5",".",".",".",".",".",".",".",".",".",".",".","."
"Obs & Gyn-Physician Asstnts","430
001","30","3.333","23.3","30.0","40.0","3.3","3.3",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Surgery Preceptor","629
001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","639
001","23","3.978","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
639","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Primry Care Precpt","Course Total","31","3.984","96.8","3.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Internl Med Precpt","001
649","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PHY ASST
750","Dept. Total","202","3.761","50.0","24.3","20.3","4.5","1.0",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Senior","","202","3.761","50.0","24.3","20.3","4.5","1.0",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","202","3.761","50.0","24.3","20.3","4.5","1.0",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","202","3.761","50.0","24.3","20.3","4.5","1.0",".",".",".",".",".",".",".",".",".",".","."
