"MED","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","",""
"924","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-LaCrosse","Course Total","","5","***","","","","","","","","","","","","","","","",""
"926","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"926","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Surgery for the Non-Surgeon","Course Total","","4","***","","","","","","","","","","","","","","","",""
"929","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","","4","***","","","","","","","","","","","","","","","",""
"935","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Neurosurgery Clerkship-CSC","Course Total","","2","***","","","","","","","","","","","","","","","",""
"939","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"939","041","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"939","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"939","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","Course Total","","7","3.926","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"940","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"941","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","","7","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".",".",".",".","14.3"
"948","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","041","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"948","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"948","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","","9","3.893","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"949","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","","Page 385 of 410",""
