"TERM : 1082","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2007-2008","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","",""
"TRANSPORTATION AND PUBLIC  Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"243
TRAN P U","","","","","","","","","","","","","","","",""
"Public Utilities","325
001
4","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Public Utilities","725
001
5","***","","","","","","","","","",".",".",".",".",".   
.   
."
"TRAN P U
243","9
Dept. Total","3.333","55.6",".","22.2",".","22.2",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"243
TRAN P U","","","","","","","","","","","","","","","",""
"Senior","4","2.500",".",".","50.0",".","50.0",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","4","2.500",".",".","50.0",".","50.0",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
9","3.333","55.6",".","22.2",".","22.2",".",".",".",".",".",".",".","",".  
.  
.  
."
"November 30, 2010","","","","","","","","","","","","","","","","Page 67 of 410"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
