"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","",""
"943","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","9","3.778","55.6","44.4","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"950
Cardiol-Clin Clerk-LaCrosse","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951
Ambulatory Cardiology","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"952
Cl Electrocardiography-CSC","007","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","25","3.731","44.0","56.0","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"956","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"957","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","045","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","6","3.833","66.7","33.3","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"960","041","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","10","3.700","40.0","60.0","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"962
Endocrinology Clerkship-CSC","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"971","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","7","3.857","71.4","28.6","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
