"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"973
Infectious Disease-Marshfld","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"981","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"985","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","10","3.800","60.0","40.0",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"988","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"990
Research","206","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"MEDICINE
632","Dept. Total","365","3.583","44.9","27.7","12.6","0.5","",".","",".","",".","13.7","",".",".",".",".",".",".","0.3","0.3"
