"","","SUBJECT: GENDER AND WOMENS STUDIES (963)","","","","","","","","","",""
"","","TERM:","1192","","","","","","","","",""
"","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","720","SEM","002","1","14:30 - 17:00","T","","0453 0110","","18","0006041040","SAMANTHA SCHALK"
"A1","760","SEM","001","1","09:30 - 12:05","T","","0153 0468","14","5","0002601653","JULIA KOZA"
"A1","790","IND","015","1","","","","","","1","0004396446","ELLEN SAMUELS"
"A1","799","IND","012","1","","","","","","1","0003374868","A FINN ENKE"
"A1","799","IND","031","1","","","","","","1","0006031957","CHRIS BARCELOS"
"A1","880","SEM","001","1","13:20 - 15:50","","W","0482 0595","","11","0003374868","A FINN ENKE"
"A1","904","SEM","001","1","16:00 - 18:00","","R","0046 8108","12","3","0003127238","MYRA FERREE"
"A1","938","SEM","001","1","13:20 - 15:15","","R","0057 1323","14","7","0003374868","A FINN ENKE"
