"","","SUBJECT: PSYCHIATRY (814)","","","","","","","","","","","",""
"","","TERM:","1162","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"015","946","FLD","006","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"017","946","FLD","008","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"019","946","FLD","010","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"020","946","FLD","011","1","06:00 - 17:00","M","T","W R","F","S","1","1","0000650832","WILLIAM SWIFT"
"021","946","FLD","012","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"040","946","FLD","041","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"041","946","FLD","042","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
