"","","SUBJECT: ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","","","",""
"","","TERM:","1194","","","","","","","",""
"","","","","","","","","Facil ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","900","SEM","002","1","16:30 - 18:00","T","R","0053 0110","14
5","0000687763","MICHAEL MILLER"
"A1","900","SEM","004","1","17:30 - 20:15","M","","0140 2170","25
3","0000815179","THOMAS EGGERT"
"A1","900","SEM","005","2","10:00 - 10:50","","W","0053 0175","12","0004391729","MUTLU OZDOGAN"
"A1","900","SEM","005","1","","","","ONLINE","12","0004391729","MUTLU OZDOGAN"
"A1","900","SEM","005","1","","","","ONLINE","12","0005258522","APARNA PHALKE"
"A1","900","SEM","005","2","10:00 - 10:50","","W","0053 0175","12","0005258522","APARNA PHALKE"
"A1","911","SEM","001","1","12:05 - 12:55","","W","0403 0102","10
0","0006089979","HILARY DUGAN"
"A1","911","SEM","001","1","12:05 - 12:55","","W","0403 0102","10
0","0000844283","JAKE VANDER ZANDEN"
"A1","911","SEM","001","1","12:05 - 12:55","","W","0403 0102","10
0","0002600508","EMILY STANLEY"
"A1","922","SEM","001","1","17:30 - 20:00","T","","0452 0202","12","0003484297","LARRY NESPER"
"AEE","978","LEC","001","1","","","","ONLINE","24","0005906263","NAOMI LOUCHOUARN"
"AEE","978","LEC","001","1","","","","ONLINE","24","0005906028","ALICIA BARCEINAS CRUZ"
"AEE","978","LEC","002","1","","","","ONLINE","23","0004575007","ALEIA MCCORD"
"AEE","978","LEC","002","1","","","","ONLINE","23","0005664028","LAURA LIVINGSTON"
"FEE","978","LEC","003","1","","","","ONLINE","36","0005906028","ALICIA BARCEINAS CRUZ"
"FEE","978","LEC","003","1","","","","ONLINE","36","0005906263","NAOMI LOUCHOUARN"
"FEE","978","LEC","004","1","","","","ONLINE","23","0005664028","LAURA LIVINGSTON"
"FEE","978","LEC","004","1","","","","ONLINE","23","0004910279","NATHAN SCHULFER"
"KEE","978","LEC","005","1","","","","ONLINE","34","0005906028","ALICIA BARCEINAS CRUZ"
"KEE","978","LEC","005","1","","","","ONLINE","34","0005906263","NAOMI LOUCHOUARN"
"KEE","978","LEC","006","1","","","","ONLINE","23","0004910279","NATHAN SCHULFER"
"KEE","978","LEC","006","1","","","","ONLINE","23","0005664028","LAURA LIVINGSTON"
"AEE","978","DIS","301","1","09:00 - 09:50","","R","0053 0110","19","0005906028","ALICIA BARCEINAS CRUZ"
"AEE","978","DIS","301","1","09:00 - 09:50","","R","0053 0110","19","0005906263","NAOMI LOUCHOUARN"
"AEE","978","DIS","302","1","10:00 - 10:50","","R","0053 0110","17","0004575007","ALEIA MCCORD"
"AEE","978","DIS","302","1","10:00 - 10:50","","R","0053 0110","17","0005664028","LAURA LIVINGSTON"
"FEE","978","DIS","303","1","09:00 - 09:50","","R","0053 0110","21","0005906028","ALICIA BARCEINAS CRUZ"
"FEE","978","DIS","303","1","09:00 - 09:50","","R","0053 0110","21","0005906263","NAOMI LOUCHOUARN"
"FEE","978","DIS","304","1","10:00 - 10:50","","R","0053 0110","17","0005664028","LAURA LIVINGSTON"
"FEE","978","DIS","304","1","10:00 - 10:50","","R","0053 0110","17","0004910279","NATHAN SCHULFER"
"KEE","978","DIS","305","1","09:00 - 09:50","","R","0053 0110","17","0005906028","ALICIA BARCEINAS CRUZ"
"KEE","978","DIS","305","1","09:00 - 09:50","","R","0053 0110","17","0005906263","NAOMI LOUCHOUARN"
"KEE","978","DIS","306","1","10:00 - 10:50","","R","0053 0110","16","0005664028","LAURA LIVINGSTON"
