"NURSING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","",""
"798","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"798","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","064","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"798","068","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"798","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research Practicum","Course Total","","11","4.000","45.5",".",".",".",".",".",".","54.5",".",".",".",".",".",".",".","."
"799
Independent Study","064","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"811
Physiological Basis-Nursing","001","","20","3.750","75.0","15.0",".","5.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"860
Cl Rsch:Illns,Treat&Hosplzn","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"862
Cl Rsch:Nursng Care Delivry","001","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","088","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis Research","Course Total","","10","",".",".",".",".",".",".",".","70.0",".",".",".","30.0",".",".",".","."
"991","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"991","002","","9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Nursing Research","Course Total","","13","3.833","69.2","15.4","7.7",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"999","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","065","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","17","4.000","29.4",".",".",".",".",".",".","58.8",".",".",".","11.8",".",".",".","."
