"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"956
Emergency Med Clerkshp-Milw","031","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","046","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","11","3.421","9.1","54.5","27.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","9.1"
"960","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"961
Endocrin/Diabetes Clrk-Milw","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"965","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","7","3.950","85.7","14.3",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"970
Gastro/Hepatology-Milwaukee","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","046","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","12","3.773","66.7","8.3","16.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","8.3"
"974
Infect Disease Clerk-Milw","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"981","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
