"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"926
Extramur Elect-Obstet & Gyn","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Pediatrics","Course Total","6","3.667","33.3","66.7",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"931","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Psychiatry","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"933
Extramur Elect-Rehab Med","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","041","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","043","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","Course Total","8","3.750","62.5","25.0","12.5",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"936","041","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","042","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"936","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","Course Total","10","3.650","30.0","70.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
