"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"956","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","4","3.000",".",".","100.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","010","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","018","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","043","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","25","3.293","4.0","28.0","44.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","24.0"
"957","035","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"959
Emergncy Med Clerk-LaCrosse","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"961","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"962","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","7","3.737","57.1","28.6","14.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"963","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"964
Thoracic Surgery Clerk-CSC","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","","Page 368 of 391",""
