"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"981","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"983
Pulmonary Dis Clerk-LaCross","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care-ICU Subintrn-Milw","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"985","041","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","045","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","20","3.700","55.0","30.0","15.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"987","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"987","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"987","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care/Med ICU-Marshfld","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"988","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
