"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDU","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","",""
"","300
001","85","3.853","87.1","8.2",".","2.4","1.2",".","1.2",".",".",".",".",".",".",".",".","."
"","300
002","76","3.961","93.4","5.3","1.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Individls with Disabilities","Course Total","161","3.904","90.1","6.8","0.6","1.2","0.6",".","0.6",".",".",".",".",".",".",".",".","."
"Behav Anal:Person-Disabilty","330
001","24","3.792","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Acad Instr:Learn & Behav Disab","469
001","26","3.885","84.6","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Indiv/Learn & Behav Disability","470
001","21","3.952","90.5","9.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","471
001","9","3.611","66.7",".","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","471
002","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","471
003","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Meth&Curric:Lrn&Bhv Disabl,K-9","Course Total","28","3.875","89.3",".","7.1","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"","472
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","472
002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","472
003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Mth&Curric:Lrn&Bhv Dis, 6-12","Course Total","15","3.667","80.0","13.3",".",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"Mgmt: Stdts/Lrn&Bhv Disability","473
001","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","475
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","475
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","475
003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Pract: Stdts/Lrn&Bhv Dis, K-9","Course Total","9","3.819","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","476
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","476
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","476
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pract:Stdts/Lrn&Bhv Dis, 6-12","Course Total","3","***","","","","","","","","","","","","","","","",""
"","477
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","477
002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","477
003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teach: Lrn&Bhv Dis, K-9","Course Total","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","478
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","478
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","478
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teach:Lrn & Bhv Dis, 6-12","Course Total","5","***","","","","","","","","","","","","","","","",""
"Rehab-Cnslg Psych: Foundatn","500
001","17","3.412","23.5","35.3","41.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rehab-Cnslg Psych: Applcatn","501
001","6","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Bio,Psych,&Voc Aspt-Disabil","505
001","34","3.912","82.4","17.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Strategy-Inclusive Schoolng","506
002","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Assessmnt Adults-Disablties","540
001","18","3.528","38.9","38.9","16.7",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"Rehab Psych-Psycho-Soc Asp","560
001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","630
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","630
018","20","3.864","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intrshp-Rehab or Spec Educ","Course Total","22","3.881","81.8","13.6","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Augmentative Commun","631
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","690
009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","690
012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 77 of 391"
