"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"940","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","046","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Allergy&ClinImmun Clerk-CSC","Course Total","9","4.000","77.8",".",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","22.2"
"942
Clin Electrophys-Milwaukee","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","020","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","7","3.786","57.1","42.9",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"944","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Cardiol Clerkshp-VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"945","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"945","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Acute Care Med Cardiol-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"948","041","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","042","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Ward Clerkshp-CSC","Course Total","8","3.938","87.5","12.5",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"950
Cardiol-Clin Clerk-LaCrosse","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","26","3.720","42.3","38.5","7.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","11.5"
"954
Dermatology Clerk-Marshfld","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","","Page 339 of 391",""
