"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","",""
"935","007","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Neurosurgery Clerkship-CSC","Course Total","6","3.875","50.0","16.7",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","33.3"
"939","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"939","044","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"940","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","012","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","035","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","045","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","046","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","6","",".",".",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"948","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","3.500",".","100.0",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"948","003","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","045","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","13","3.567","23.1","53.8","7.7",".","",".","",".","",".",".",".",".",".",".",".",".",".","15.4"
"949","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"954","002","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"956","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","Page 367 of 391",""
