"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"864","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"865","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"865","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"866","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866","082","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866","083","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"867","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"868
Preceptorship-Sheboygan","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870
Preceptorship-Viroqua","083","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871
Preceptorship-Wausau","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"875
Preceptorship-Minong","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"877","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"877","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Dodgeville","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"878
Preceptor-Madison/Cap Hlth Ctr","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"879
Preceptor-Madison/Meadowood Cl","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","081","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","083","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"922","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"923","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Human Oncology","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"924","035","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","044","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","045","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","064","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","Course Total","11","3.733","63.6","18.2","18.2",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
