"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDU","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","",""
"690","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"690","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research or Thesis","Course Total","7","",".",".",".",".",".",".",".","85.7",".",".",".","14.3",".",".",".","."
"699
Independent Reading","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"700
Smr: Rehab Psych Research","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"801
Rsch, Pol & Prac-Spec Educ","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"803
Current Issues-Special Educ","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"810
Rehab Cnslg Psych-Technique","001","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"850
Consultation Proc-Counselor","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"860","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"860","002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Clin Prac","Course Total","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"880
Rehab Cnsl Psych-Sup Prac 1","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"890
Rehab Cnsl Psych-Sup Prac 2","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"900","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"900","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Sup Prac 3","Course Total","3","***","","","","","","","","","","","","","","","",""
"910
Rehab Cnsl Psych-Internship","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Cnsl Supvn","Course Total","2","***","","","","","","","","","","","","","","","",""
"921","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Internship: Adv Prof Pract","Course Total","2","***","","","","","","","","","","","","","","","",""
"930","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"930","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Cnsl Psych-Prac Tchng","Course Total","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"941","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"941","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Internship: Research","Course Total","2","***","","","","","","","","","","","","","","","",""
"984
Smr:Princ of Behavior Chnge","001","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
