"TERM : 1022","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2001-2002","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"BIOSTATISTICS & MED INFORM","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"210
B M I","","","","","","","","","","","","","","","",""
"Introduction to Bioinformatics","576
001
21","3.548","61.9","14.3","14.3",".","4.8","4.8",".",".",".",".",".",".",".",".   
.   
."
"B M I
210","21
Dept. Total","3.548","61.9","14.3","14.3",".","4.8","4.8",".",".",".",".",".",".","",".  
.  
.  
."
"April 01, 2013","","","","","","","","","","","","","","","","Page 326 of 391"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
