"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","",""
"","812
001","27","3.330","22.2","33.3","29.6","7.4","3.7",".",".",".",".",".",".",".",".",".",".","3.7"
"","812
002","23","3.433","21.7","52.2","17.4","4.3","4.3",".",".",".",".",".",".",".",".",".",".","."
"","812
003","23","3.522","39.1","26.1","34.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Surgery","Course Total","73","3.425","27.4","37.0","27.4","4.1","2.7",".",".",".",".",".",".",".",".",".",".","1.4"
"Gen Surgery Clerkship-CSC","920
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-Meriter","921
001","14","3.429","7.1","71.4","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Gen Surg Clrkshp-St Mary's","923
001","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Gen Surg Clerkship-LaCrosse","924
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerk-Marshfield","925
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Breast Disease","930
001","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Neurosurgery Clerkship-CSC","935
001","18","3.659","33.3","55.6","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adt Orth-Fut Orth Clerk-CSC","939
001","10","3.875","70.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".",".","20.0"
"Adt Orth-Non-Orth Clerk-CSC","940
001","10","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","941
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Upper Extrem Ortho-Marshfld","944
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","948
001","15","3.767","33.3","46.7",".",".",".",".",".",".",".",".",".",".",".",".",".","20.0"
"Clin Otolaryng Clerk-LaCros","949
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","954
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","956
001","26","3.792","61.5","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".",".","7.7"
"Emergncy Med Clerk-LaCrosse","959
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","960
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","961
001","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","962
001","6","3.722","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","963
001","7","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","964
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","967
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"SURGERY
936","Dept. Total","237","3.531","37.1","39.2","16.9","1.3","0.8",".",".",".",".",".",".",".",".",".",".","4.6"
