"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDU","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","","",""
"","300","001","","96","3.938","92.7","4.2","2.1",".","1.0",".",".",".",".",".",".",".",".",".",".","."
"","300","002","","96","3.984","99.0",".",".","1.0",".",".",".",".",".",".",".",".",".",".",".","."
"Individls with Disabilities","","Course Total","","192","3.961","95.8","2.1","1.0","0.5","0.5",".",".",".",".",".",".",".",".",".",".","."
"Behav Anal:Person-Disabilty","330","001","","38","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","340","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","340","015","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Assess Stdts-Special Needs","","Course Total","","4","***","","","","","","","","","","","","","","","",""
"Prepracticum: Special Educ","360","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro-Lang & Learn Disabil","410","001","","78","3.603","35.9","52.6","7.7","3.8",".",".",".",".",".",".",".",".",".",".",".","."
"Curr&Meth:Behav/Emo Dis,K-9","421","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Curr&Mth:Behav/Emo Dis,6-12","422","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Mgmt:Stdts-Behav/Emotnl Dis","423","001","","8","3.875","87.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","425","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","425","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","425","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pract:Behavrl/Emotnl Disabl","","Course Total","","7","3.942","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Curr&Mth:Erl Chldhd Spec Ed","431","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Pract:Early Chldhd Spec Ed","435","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Intellectual Disabilities","440","001","","36","3.944","97.2",".",".",".","2.8",".",".",".",".",".",".",".",".",".",".","."
"Curric&Meth: Intel Dis, K-9","441","004","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Curric&Meth:Intel Dis, 6-12","442","004","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","445","001","","8","3.963","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","445","003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Prac-Intellect Disabilities","","Course Total","","12","3.930","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rehab-Cnslg Psych: Foundatn","500","001","","46","3.902","82.6","15.2","2.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rehab-Cnslg Psych: Applcatn","501","001","","15","3.530","33.3","40.0","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Bio,Psych,&Voc Aspt-Disabil","505","001","","62","3.726","58.1","38.7","1.6",".",".",".","1.6",".",".",".",".",".",".",".",".","."
"Strategy-Inclusive Schoolng","506","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Assessmnt Adults-Disablties","540","001","","22","3.636","45.5","40.9","9.1","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Rehab Psych-Psycho-Soc Asp","560","001","","19","3.789","63.2","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","630","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","630","018","","22","3.867","72.7","18.2","4.5","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Intrshp-Rehab or Spec Educ","","Course Total","","24","3.878","75.0","16.7","4.2","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Augmentative Commun","631","001","","12","3.455","8.3","75.0",".","8.3",".",".",".",".",".",".",".",".","8.3",".",".","."
"Workng-Fam Chldrn Disabil","650","001","","29","3.804","72.4","17.2","3.4",".","3.4",".",".","3.4",".",".",".",".",".",".",".","."
"Special Topics","660","003","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","690","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","690","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","690","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","690","017","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","690","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research or Thesis","","Course Total","","9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
