"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","","","","","","","",""
"775","016","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","018","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","019","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","020","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","021","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","023","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","024","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","026","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","029","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","030","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","33","","",".","",".","",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
