"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"Extramur Elect-Rehab Med","Course Total","","2","***","","","","","","","","","","","","","","","",""
"","934
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","934
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","934
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","Course Total","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Extramural Elec-Primry Care","935
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","936
001","","7","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"SR MED
882","Dept. Total","","204","3.745","57.4","35.8","5.9","0.5",".",".",".",".",".",".",".",".",".",".",".","0.5"
