"","","SUBJECT: LANDSCAPE ARCHITECTURE (520)","","","","","","","","","","","","",""
"","","TERM:","1146","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","LANDSCAPE ARCHITECTURE","","","","","","","","","","","","","",""
"DHH","250","LEC","001","1","10:00 - 12:00","M","","W","","F","0070 0025F","","10","0003356405","JAMES STEINER"
"DHH","375","LEC","001","1","08:00 - 13:20","","T","","R","","0078 0103","14","11","0003356405","JAMES STEINER"
"DHH","375","LEC","001","1","08:00 - 13:20","","T","","R","","0078 0103","14","11","0003185128","AMY DUWELL BROCKDORF"
"DHH","990","IND","011","1","-","","","","","","","","1","0000944218","JOHN HARRINGTON"
"DHH","990","IND","015","1","-","","","","","","","","1","0000527759","EVELYN HOWELL"
"DHH","999","IND","001","1","-","","","","","","","","1","0003673278","SAMUEL DENNIS JR"
