"TERM : 1142","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2013-2014","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","699
025
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","699
030
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Independent Study","Course Total
2","***","","","","","","","","","","","","","",""
"Individualized 4th Yr Clerk","919
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","920
042
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"RHAB MED
840","4
Dept. Total","4.000","75.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
25.0
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Sophomore","1","",".",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
100.0
."
"Senior","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","2","4.000","50.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
50.0
."
"Prof Yr 4","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
4","4.000","75.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
25.0
."
"January 28, 2014","","","","","","","","","","","","","","","","Page 375 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
